"ID","فرع البنك","نوع التمويل","تصنيف التمويل","قطاع العميل","قيمة التمويل","قيمة القسط","تاريخ الصرف","جنس العميل","عمرالعميل","الحالة الاجتماعية","احتياجات خاصة","عدد افراد الاسرة","قرض ادخاري","قيمة الدخل"
"3429.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3430.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"3431.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3432.0","الرياض","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","أرمل","لا",">= 02","لا","< 5000"
"3433.0","الرياض","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","أرمل","لا",">= 02","لا",">= 10000"
"3434.0","جدة","إجتماعي","أسرة","موظف حكومي","54000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"3435.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3436.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"3437.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"3438.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 10","لا",">= 7500"
"3439.0","المدينة","إجتماعي","زواج","موظف شركة حكومية","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3440.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3441.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3442.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"3443.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","مطلق","لا",">= 02","لا","< 5000"
"3444.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","مطلق","لا",">= 02","لا",">= 10000"
"3445.0","المدينة","إجتماعي","أسرة","متقاعد حكومي","60000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 05","لا",">= 10000"
"3446.0","المدينة","إجتماعي","أسرة","متقاعد حكومي","60000.0","< 1000","2019/03","MALE",">= 60","متزوج","لا",">= 05","لا","< 5000"
"3447.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3448.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3449.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3450.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3451.0","ينبع","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","مطلق","لا",">= 05","لا","< 5000"
"3452.0","ينبع","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","مطلق","لا",">= 05","لا",">= 7500"
"3453.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3454.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3455.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3456.0","المدينة","إجتماعي","زواج","موظف شركة حكومية","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3457.0","ينبع","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"3458.0","ينبع","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 10000"
"3459.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"3460.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"3461.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3462.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3463.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3464.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","مطلق","لا",">= 02","لا","< 5000"
"3465.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","مطلق","لا",">= 02","لا",">= 10000"
"3466.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3467.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3468.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"3469.0","المدينة","إجتماعي","أسرة","متقاعد تأمينات","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا","< 5000"
"3470.0","المدينة","إجتماعي","أسرة","متقاعد تأمينات","42000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 02","لا",">= 5000"
"3471.0","الرياض","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","أرمل","لا",">= 02","لا",">= 7500"
"3472.0","الرياض","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 40","أرمل","لا",">= 02","لا","< 5000"
"3473.0","المدينة","مشروع","ناشيء","NULL","216000.0",">= 1000","2019/01","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"3474.0","المدينة","نقل","أجرة","NULL","87335.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا","NULL"
"3475.0","المدينة","نقل","أجرة","NULL","87335.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"3476.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 10000"
"3477.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3478.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3479.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 10","نعم",">= 10000"
"3480.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/02","FEMALE",">= 60","أرمل","لا",">= 10","نعم","< 5000"
"3481.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"3482.0","المدينة","إجتماعي","أسرة","موظف حكومي","24000.0","< 1000","2019/02","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"3483.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 60","متزوج","لا",">= 02","لا",">= 10000"
"3484.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 60","متزوج","لا",">= 02","لا","< 5000"
"3485.0","المدينة","إجتماعي","زواج","موظف شركة حكومية","36000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"3486.0","المدينة","إجتماعي","زواج","NULL","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3487.0","المدينة","إجتماعي","زواج","NULL","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3488.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3489.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3490.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3491.0","المدينة","مشروع","ناشيء","NULL","121000.0",">= 1000","2019/03","FEMALE","< 30","أعزب","لا","< 02","لا","< 5000"
"3492.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"3493.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"3494.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"3495.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"3496.0","جدة","إجتماعي","أسرة","NULL","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3497.0","جدة","إجتماعي","أسرة","NULL","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3498.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"3499.0","المدينة","إجتماعي","أسرة","موظف حكومي","18000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
"3500.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","FEMALE",">= 40","أرمل","لا",">= 02","لا","< 5000"
"3501.0","المدينة","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/03","FEMALE",">= 40","أرمل","لا",">= 02","لا",">= 10000"
"3502.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"3503.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3504.0","المدينة","إجتماعي","زواج","NULL","30000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3505.0","المدينة","إجتماعي","زواج","NULL","30000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3506.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"3507.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3508.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3509.0","الرياض","إجتماعي","زواج","موظف حكومي","30000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3510.0","المدينة","إجتماعي","زواج","موظف شركة حكومية","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"3511.0","المدينة","إجتماعي","زواج","NULL","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3512.0","المدينة","إجتماعي","زواج","NULL","42000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3513.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"3514.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3515.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"3516.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 02","لا",">= 5000"
"3517.0","بريدة","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 05","لا",">= 10000"
"3518.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 02","لا",">= 7500"
"3519.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"3520.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","FEMALE",">= 30","مطلق","لا",">= 05","لا","< 5000"
"3521.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","FEMALE",">= 30","مطلق","لا",">= 05","لا",">= 7500"
"3522.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3523.0","المدينة","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3524.0","المدينة","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"3525.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"3526.0","المدينة","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"3527.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا","< 5000"
"3528.0","المدينة","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 30","متزوج","لا",">= 05","لا",">= 7500"
